masse,CO2,dimension,cylindrée,puissance,autonomie électrique,fuel mode,fuel type
2431.0,G,3022.0,2996.0,294.0,2.0,H,petrol
2520.0,F,3022.0,2997.0,183.0,2.0,H,diesel
2520.0,F,3022.0,2997.0,183.0,2.0,H,diesel
2520.0,F,3022.0,2997.0,183.0,2.0,H,diesel
2520.0,F,3022.0,2997.0,221.0,2.0,H,diesel
2576.0,F,3022.0,2997.0,183.0,2.0,H,diesel
2520.0,F,3022.0,2997.0,183.0,2.0,H,diesel
2520.0,F,3022.0,2997.0,147.0,2.0,H,diesel
2576.0,F,3022.0,2997.0,183.0,2.0,H,diesel
2576.0,F,3022.0,2997.0,183.0,2.0,H,diesel
2520.0,F,3022.0,2997.0,147.0,2.0,H,diesel
2576.0,F,3022.0,2997.0,221.0,2.0,H,diesel
2328.0,G,3022.0,1997.0,221.0,0.0,M,petrol
2669.0,A,3022.0,1997.0,221.0,42.0,P,petrol/electric
2669.0,A,3022.0,1997.0,221.0,42.0,P,petrol/electric
2669.0,A,3022.0,1997.0,221.0,43.0,P,petrol/electric
2693.0,A,3022.0,1997.0,221.0,46.0,P,petrol/electric
2693.0,A,3022.0,1997.0,221.0,49.0,P,petrol/electric
2693.0,A,3022.0,1997.0,221.0,49.0,P,petrol/electric
2669.0,A,3022.0,1997.0,221.0,40.0,P,petrol/electric
2669.0,A,3022.0,1997.0,221.0,42.0,P,petrol/electric
2669.0,A,3022.0,1997.0,221.0,42.0,P,petrol/electric
2693.0,A,3022.0,1997.0,221.0,48.0,P,petrol/electric
2669.0,A,3022.0,1997.0,221.0,41.0,P,petrol/electric
2669.0,A,3022.0,1997.0,221.0,42.0,P,petrol/electric
2669.0,A,3022.0,1997.0,221.0,41.0,P,petrol/electric
2693.0,A,3022.0,1997.0,221.0,48.0,P,petrol/electric
2693.0,A,3022.0,1997.0,221.0,50.0,P,petrol/electric
2711.0,A,3022.0,1997.0,221.0,48.0,P,petrol/electric
2693.0,A,3022.0,1997.0,221.0,46.0,P,petrol/electric
2693.0,A,3022.0,1997.0,221.0,45.0,P,petrol/electric
2693.0,A,3022.0,1997.0,221.0,45.0,P,petrol/electric
2669.0,A,3022.0,1997.0,221.0,40.0,P,petrol/electric
2656.0,G,3022.0,2996.0,294.0,2.0,H,petrol
2656.0,G,3022.0,2996.0,294.0,2.0,H,petrol
2711.0,F,3022.0,2997.0,221.0,2.0,H,diesel
2711.0,F,3022.0,2997.0,221.0,2.0,H,diesel
2585.0,G,2997.0,4395.0,390.0,0.0,M,petrol
2585.0,G,2997.0,4395.0,390.0,0.0,M,petrol
2504.0,F,2997.0,2997.0,258.0,2.0,H,diesel
2504.0,F,2997.0,2997.0,258.0,2.0,H,diesel
2504.0,F,2997.0,2997.0,258.0,2.0,H,diesel
2810.0,A,3197.0,2996.0,294.0,110.0,P,petrol/electric
2725.0,G,3197.0,4395.0,390.0,0.0,M,petrol
2666.0,F,3197.0,2997.0,258.0,2.0,H,diesel
2512.0,F,2923.0,2997.0,183.0,2.0,H,diesel
2512.0,F,2923.0,2997.0,183.0,2.0,H,diesel
2517.0,F,2923.0,2997.0,221.0,2.0,H,diesel
2512.0,F,2923.0,2997.0,183.0,2.0,H,diesel
2615.0,A,2923.0,1997.0,221.0,39.0,P,petrol/electric
2615.0,A,2923.0,1997.0,221.0,40.0,P,petrol/electric
1996.0,F,2874.0,1997.0,184.0,0.0,M,petrol
1996.0,F,2874.0,1997.0,184.0,0.0,M,petrol
1996.0,F,2874.0,1997.0,184.0,0.0,M,petrol
1996.0,F,2874.0,1997.0,184.0,0.0,M,petrol
2274.0,A,2874.0,1997.0,221.0,52.0,P,petrol/electric
2274.0,A,2874.0,1997.0,221.0,51.0,P,petrol/electric
2274.0,A,2874.0,1997.0,221.0,49.0,P,petrol/electric
2274.0,A,2874.0,1997.0,221.0,48.0,P,petrol/electric
2274.0,A,2874.0,1997.0,221.0,46.0,P,petrol/electric
2274.0,A,2874.0,1997.0,221.0,47.0,P,petrol/electric
2274.0,A,2874.0,1997.0,221.0,47.0,P,petrol/electric
2274.0,A,2874.0,1997.0,221.0,50.0,P,petrol/electric
2274.0,A,2874.0,1997.0,221.0,50.0,P,petrol/electric
2192.0,A,2681.0,1498.0,147.0,61.0,P,petrol/electric
2192.0,A,2681.0,1498.0,147.0,55.0,P,petrol/electric
1917.0,F,2681.0,1997.0,147.0,2.0,H,e85
1420.0,B,2640.0,1798.0,72.0,2.0,H,petrol
1404.0,D,2665.0,1332.0,103.0,2.0,H,petrol
1532.0,D,2665.0,1332.0,116.0,2.0,H,petrol
1685.0,C,2665.0,1497.0,116.0,2.0,H,petrol
1387.0,C,2650.0,1482.0,118.0,2.0,H,petrol
1346.0,B,2650.0,998.0,88.0,2.0,H,petrol
1376.0,C,2650.0,998.0,88.0,2.0,H,petrol
1439.0,C,2650.0,998.0,88.0,2.0,H,petrol
1439.0,C,2650.0,998.0,88.0,2.0,H,petrol
1376.0,B,2650.0,998.0,88.0,2.0,H,petrol
1382.0,C,2650.0,1482.0,118.0,2.0,H,petrol
1431.0,D,2650.0,1482.0,118.0,2.0,H,petrol
1431.0,D,2650.0,1482.0,118.0,2.0,H,petrol
1431.0,D,2650.0,1482.0,118.0,2.0,H,petrol
1382.0,C,2650.0,1482.0,118.0,2.0,H,petrol
1461.0,C,2650.0,1482.0,118.0,2.0,H,petrol
1461.0,C,2650.0,1482.0,118.0,2.0,H,petrol
1461.0,C,2650.0,1482.0,118.0,2.0,H,petrol
1412.0,C,2650.0,1482.0,118.0,2.0,H,petrol
1457.0,C,2650.0,1482.0,118.0,2.0,H,petrol
1457.0,C,2650.0,1482.0,118.0,2.0,H,petrol
1549.0,E,2650.0,1998.0,206.0,0.0,M,petrol
1639.0,C,2680.0,1598.0,132.0,2.0,H,petrol
1538.0,D,2680.0,1598.0,110.0,2.0,H,petrol
1502.0,C,2625.0,1968.0,85.0,0.0,M,diesel
1489.0,C,2625.0,1968.0,85.0,0.0,M,diesel
1443.0,B,2667.0,1968.0,85.0,0.0,M,diesel
1444.0,B,2667.0,1968.0,85.0,0.0,M,diesel
1452.0,B,2667.0,1968.0,85.0,0.0,M,diesel
1452.0,B,2667.0,1968.0,85.0,0.0,M,diesel
1477.0,B,2667.0,1968.0,85.0,0.0,M,diesel
1444.0,B,2667.0,1968.0,85.0,0.0,M,diesel
1452.0,B,2667.0,1968.0,85.0,0.0,M,diesel
1444.0,B,2667.0,1968.0,85.0,0.0,M,diesel
1443.0,B,2667.0,1968.0,85.0,0.0,M,diesel
1444.0,B,2667.0,1968.0,85.0,0.0,M,diesel
1452.0,B,2667.0,1968.0,85.0,0.0,M,diesel
1454.0,B,2667.0,1968.0,85.0,0.0,M,diesel
1446.0,B,2667.0,1968.0,85.0,0.0,M,diesel
1454.0,B,2667.0,1968.0,85.0,0.0,M,diesel
1454.0,B,2667.0,1968.0,85.0,0.0,M,diesel
1446.0,B,2667.0,1968.0,85.0,0.0,M,diesel
1459.0,B,2672.0,1498.0,96.0,0.0,M,ng
1620.0,C,2836.0,1968.0,110.0,0.0,M,diesel
1618.0,C,2836.0,1968.0,110.0,0.0,M,diesel
1620.0,C,2836.0,1968.0,110.0,0.0,M,diesel
1618.0,C,2836.0,1968.0,110.0,0.0,M,diesel
1461.0,B,2672.0,1498.0,96.0,0.0,M,ng
1436.0,B,2672.0,1498.0,96.0,0.0,M,ng
1436.0,B,2672.0,1498.0,96.0,0.0,M,ng
1436.0,B,2672.0,1498.0,96.0,0.0,M,ng
1461.0,B,2672.0,1498.0,96.0,0.0,M,ng
1461.0,B,2672.0,1498.0,96.0,0.0,M,ng
1459.0,B,2672.0,1498.0,96.0,0.0,M,ng
1438.0,B,2672.0,1498.0,96.0,0.0,M,ng
1432.0,B,2672.0,1498.0,96.0,0.0,M,ng
1432.0,B,2672.0,1498.0,96.0,0.0,M,ng
1438.0,B,2672.0,1498.0,96.0,0.0,M,ng
1438.0,B,2672.0,1498.0,96.0,0.0,M,ng
1432.0,B,2672.0,1498.0,96.0,0.0,M,ng
1459.0,B,2672.0,1498.0,96.0,0.0,M,ng
1473.0,B,2667.0,1968.0,110.0,0.0,M,diesel
1501.0,B,2667.0,1968.0,110.0,0.0,M,diesel
1476.0,B,2667.0,1968.0,110.0,0.0,M,diesel
1473.0,B,2667.0,1968.0,110.0,0.0,M,diesel
1501.0,B,2667.0,1968.0,110.0,0.0,M,diesel
1473.0,C,2667.0,1968.0,110.0,0.0,M,diesel
1501.0,C,2667.0,1968.0,110.0,0.0,M,diesel
1499.0,B,2667.0,1968.0,110.0,0.0,M,diesel
1478.0,B,2667.0,1968.0,110.0,0.0,M,diesel
1499.0,B,2667.0,1968.0,110.0,0.0,M,diesel
1499.0,C,2667.0,1968.0,110.0,0.0,M,diesel
1499.0,C,2667.0,1968.0,110.0,0.0,M,diesel
1502.0,D,2836.0,1498.0,110.0,0.0,M,petrol
1500.0,D,2836.0,1498.0,110.0,0.0,M,petrol
1488.0,D,2836.0,1498.0,110.0,0.0,M,petrol
1502.0,D,2836.0,1498.0,110.0,0.0,M,petrol
1502.0,D,2836.0,1498.0,110.0,0.0,M,petrol
1502.0,D,2836.0,1498.0,110.0,0.0,M,petrol
1502.0,D,2836.0,1498.0,110.0,0.0,M,petrol
1366.0,C,2624.0,999.0,81.0,0.0,M,petrol
1366.0,C,2624.0,999.0,81.0,0.0,M,petrol
1366.0,C,2624.0,999.0,81.0,0.0,M,petrol
1366.0,D,2624.0,999.0,81.0,0.0,M,petrol
1359.0,C,2624.0,999.0,81.0,0.0,M,petrol
1369.0,C,2625.0,999.0,81.0,0.0,M,petrol
1353.0,B,2667.0,999.0,81.0,2.0,H,petrol
1313.0,C,2667.0,999.0,81.0,0.0,M,petrol
1363.0,B,2667.0,999.0,81.0,2.0,H,petrol
1387.0,C,2667.0,999.0,81.0,2.0,H,petrol
1345.0,C,2667.0,999.0,81.0,0.0,M,petrol
1320.0,C,2667.0,999.0,81.0,0.0,M,petrol
1387.0,C,2667.0,999.0,81.0,2.0,H,petrol
1363.0,B,2667.0,999.0,81.0,2.0,H,petrol
1387.0,C,2667.0,999.0,81.0,2.0,H,petrol
1320.0,B,2667.0,999.0,81.0,0.0,M,petrol
1320.0,C,2667.0,999.0,81.0,0.0,M,petrol
1313.0,C,2667.0,999.0,81.0,0.0,M,petrol
1387.0,B,2667.0,999.0,81.0,2.0,H,petrol
1313.0,B,2667.0,999.0,81.0,0.0,M,petrol
1387.0,C,2667.0,999.0,81.0,2.0,H,petrol
1345.0,C,2667.0,999.0,81.0,0.0,M,petrol
1363.0,B,2667.0,999.0,81.0,2.0,H,petrol
1363.0,C,2667.0,999.0,81.0,2.0,H,petrol
1363.0,C,2667.0,999.0,81.0,2.0,H,petrol
1353.0,B,2667.0,999.0,81.0,2.0,H,petrol
1363.0,C,2667.0,999.0,81.0,2.0,H,petrol
1322.0,C,2667.0,999.0,81.0,0.0,M,petrol
1365.0,B,2667.0,999.0,81.0,2.0,H,petrol
1322.0,C,2667.0,999.0,81.0,0.0,M,petrol
1343.0,C,2667.0,999.0,81.0,0.0,M,petrol
1386.0,B,2667.0,999.0,81.0,2.0,H,petrol
1365.0,B,2667.0,999.0,81.0,2.0,H,petrol
1343.0,C,2667.0,999.0,81.0,0.0,M,petrol
1357.0,C,2667.0,999.0,81.0,2.0,H,petrol
1357.0,B,2667.0,999.0,81.0,2.0,H,petrol
1365.0,C,2667.0,999.0,81.0,2.0,H,petrol
1314.0,C,2667.0,999.0,81.0,0.0,M,petrol
1365.0,B,2667.0,999.0,81.0,2.0,H,petrol
1357.0,C,2667.0,999.0,81.0,2.0,H,petrol
1386.0,B,2667.0,999.0,81.0,2.0,H,petrol
1343.0,C,2667.0,999.0,81.0,0.0,M,petrol
1314.0,C,2667.0,999.0,81.0,0.0,M,petrol
1386.0,C,2667.0,999.0,81.0,2.0,H,petrol
1384.0,C,2667.0,1498.0,110.0,2.0,H,petrol
1625.0,D,2836.0,1968.0,147.0,0.0,M,diesel
1410.0,D,2624.0,1498.0,110.0,0.0,M,petrol
1410.0,D,2624.0,1498.0,110.0,0.0,M,petrol
1429.0,C,2625.0,1498.0,110.0,0.0,M,petrol
1429.0,D,2625.0,1498.0,110.0,0.0,M,petrol
1411.0,D,2624.0,1498.0,110.0,0.0,M,petrol
1407.0,C,2625.0,1498.0,110.0,0.0,M,petrol
1429.0,D,2625.0,1498.0,110.0,0.0,M,petrol
1417.0,D,2625.0,1498.0,110.0,0.0,M,petrol
1410.0,D,2624.0,1498.0,110.0,0.0,M,petrol
1429.0,D,2625.0,1498.0,110.0,0.0,M,petrol
1391.0,C,2667.0,1498.0,110.0,2.0,H,petrol
1379.0,C,2667.0,1498.0,110.0,0.0,M,petrol
1354.0,C,2667.0,1498.0,110.0,0.0,M,petrol
1383.0,C,2667.0,1498.0,110.0,2.0,H,petrol
1416.0,C,2667.0,1498.0,110.0,2.0,H,petrol
1379.0,C,2667.0,1498.0,110.0,0.0,M,petrol
1383.0,C,2667.0,1498.0,110.0,2.0,H,petrol
1416.0,C,2667.0,1498.0,110.0,2.0,H,petrol
1354.0,C,2667.0,1498.0,110.0,0.0,M,petrol
1379.0,C,2667.0,1498.0,110.0,0.0,M,petrol
1354.0,C,2667.0,1498.0,110.0,0.0,M,petrol
1379.0,C,2667.0,1498.0,110.0,0.0,M,petrol
1356.0,C,2667.0,1498.0,110.0,0.0,M,petrol
1391.0,C,2667.0,1498.0,110.0,2.0,H,petrol
1356.0,C,2667.0,1498.0,110.0,0.0,M,petrol
1412.0,C,2667.0,1498.0,110.0,2.0,H,petrol
1412.0,C,2667.0,1498.0,110.0,2.0,H,petrol
1384.0,C,2667.0,1498.0,110.0,2.0,H,petrol
1377.0,C,2667.0,1498.0,110.0,0.0,M,petrol
1377.0,C,2667.0,1498.0,110.0,0.0,M,petrol
1377.0,C,2667.0,1498.0,110.0,0.0,M,petrol
1384.0,C,2667.0,1498.0,110.0,2.0,H,petrol
1412.0,C,2667.0,1498.0,110.0,2.0,H,petrol
1348.0,C,2667.0,1498.0,110.0,0.0,M,petrol
1795.0,A,2836.0,1395.0,115.0,58.0,P,petrol/electric
1774.0,A,2836.0,1395.0,115.0,57.0,P,petrol/electric
1466.0,C,2655.0,1998.0,137.0,2.0,H,petrol
1458.0,D,2830.0,1998.0,121.0,0.0,M,petrol
1479.0,D,2830.0,1998.0,121.0,0.0,M,petrol
1500.0,D,2830.0,1998.0,121.0,0.0,M,petrol
1518.0,D,2830.0,1998.0,121.0,0.0,M,petrol
1501.0,D,2830.0,1998.0,121.0,0.0,M,petrol
1539.0,E,2830.0,2488.0,143.0,0.0,M,petrol
1500.0,E,2750.0,1998.0,107.0,0.0,M,petrol
1486.0,D,2750.0,1998.0,121.0,0.0,M,petrol
1498.0,D,2750.0,1998.0,121.0,0.0,M,petrol
1501.0,E,2750.0,1998.0,121.0,0.0,M,petrol
1531.0,E,2750.0,1998.0,121.0,0.0,M,petrol
1500.0,E,2750.0,1998.0,121.0,0.0,M,petrol
1555.0,E,2750.0,2488.0,143.0,0.0,M,petrol
1200.0,A,2560.0,1490.0,68.0,2.0,H,petrol
1200.0,A,2560.0,1490.0,68.0,2.0,H,petrol
1594.0,E,2700.0,1998.0,121.0,0.0,M,petrol
1557.0,E,2700.0,1998.0,121.0,0.0,M,petrol
1610.0,E,2700.0,1998.0,121.0,0.0,M,petrol
1554.0,E,2700.0,1998.0,121.0,0.0,M,petrol
1845.0,A,2570.0,1332.0,96.0,43.0,P,petrol/electric
1573.0,D,2700.0,1998.0,121.0,0.0,M,petrol
1500.0,D,2700.0,1998.0,121.0,0.0,M,petrol
1634.0,D,2700.0,1998.0,121.0,0.0,B,lpg
1641.0,E,2700.0,2488.0,143.0,0.0,M,petrol
1605.0,E,2700.0,2488.0,143.0,0.0,M,petrol
1591.0,E,2700.0,2488.0,143.0,0.0,M,petrol
1702.0,E,2700.0,2488.0,143.0,0.0,M,petrol
1187.0,E,2310.0,1998.0,135.0,0.0,M,petrol
1115.0,D,2310.0,1496.0,97.0,0.0,M,petrol
1965.0,D,2705.0,1497.0,116.0,2.0,H,petrol
1929.0,D,2705.0,1497.0,116.0,2.0,H,petrol
1929.0,D,2705.0,1497.0,116.0,2.0,H,petrol
1545.0,E,2705.0,1332.0,116.0,0.0,M,petrol
935.0,B,2440.0,1197.0,61.0,2.0,H,petrol
995.0,C,2440.0,1197.0,61.0,2.0,H,petrol
935.0,B,2440.0,1197.0,61.0,2.0,H,petrol
935.0,B,2440.0,1197.0,61.0,2.0,H,petrol
1545.0,E,2705.0,1332.0,116.0,0.0,M,petrol
1000.0,C,2450.0,1197.0,61.0,2.0,H,petrol
985.0,C,2440.0,1197.0,61.0,2.0,H,petrol
1371.0,E,2575.0,2387.0,172.0,0.0,M,petrol
1346.0,E,2575.0,2387.0,172.0,0.0,M,petrol
1020.0,B,2430.0,998.0,53.0,0.0,M,petrol
2360.0,A,3100.0,3605.0,194.0,59.0,P,petrol/electric
2360.0,A,3090.0,3605.0,194.0,59.0,P,petrol/electric
2360.0,A,3090.0,3605.0,194.0,59.0,P,petrol/electric
1617.0,F,2670.0,1498.0,135.0,0.0,M,petrol
1845.0,A,2570.0,1332.0,132.0,44.0,P,petrol/electric
2348.0,A,3010.0,1995.0,200.0,44.0,P,petrol/electric
2409.0,A,3010.0,1995.0,200.0,45.0,P,petrol/electric
1395.0,D,2570.0,1332.0,110.0,0.0,M,petrol
1395.0,D,2570.0,999.0,88.0,0.0,M,petrol
1395.0,D,2570.0,999.0,88.0,0.0,M,petrol
1495.0,C,2570.0,1469.0,96.0,2.0,H,petrol
1495.0,C,2570.0,1469.0,96.0,2.0,H,petrol
1495.0,C,2570.0,1469.0,96.0,2.0,H,petrol
1495.0,C,2570.0,1469.0,96.0,2.0,H,petrol
1495.0,D,2570.0,1469.0,96.0,2.0,H,petrol
1495.0,D,2570.0,1469.0,96.0,2.0,H,petrol
1495.0,D,2570.0,1469.0,96.0,2.0,H,petrol
1495.0,D,2570.0,1469.0,96.0,2.0,H,petrol
1845.0,A,2570.0,1332.0,96.0,49.0,P,petrol/electric
1845.0,A,2570.0,1332.0,96.0,48.0,P,petrol/electric
1845.0,A,2570.0,1332.0,132.0,48.0,P,petrol/electric
1845.0,A,2570.0,1332.0,132.0,47.0,P,petrol/electric
1845.0,A,2570.0,1332.0,132.0,46.0,P,petrol/electric
1826.0,G,2720.0,5038.0,338.0,0.0,M,petrol
1598.0,G,2710.0,3496.0,463.0,0.0,M,petrol
1903.0,G,2720.0,5031.0,343.0,0.0,M,petrol
2348.0,A,3090.0,3605.0,194.0,59.0,P,petrol/electric
2360.0,A,3090.0,3605.0,194.0,2.0,H,petrol
2360.0,A,3090.0,3605.0,194.0,45.0,P,petrol/electric
1105.0,C,2570.0,1496.0,66.0,0.0,M,petrol
1100.0,B,2570.0,1496.0,66.0,2.0,H,petrol
1422.0,D,2655.0,1998.0,90.0,2.0,H,petrol
1422.0,D,2655.0,1998.0,90.0,2.0,H,petrol
2125.0,D,2850.0,2487.0,140.0,2.0,H,petrol
2125.0,D,2850.0,2487.0,140.0,2.0,H,petrol
2090.0,D,2850.0,2487.0,140.0,2.0,H,petrol
2048.0,A,2870.0,1969.0,186.0,54.0,P,petrol/electric
2048.0,A,2870.0,1969.0,186.0,55.0,P,petrol/electric
2048.0,A,2870.0,1969.0,186.0,56.0,P,petrol/electric
2048.0,A,2870.0,1969.0,186.0,55.0,P,petrol/electric
2048.0,A,2870.0,1969.0,223.0,55.0,P,petrol/electric
2060.0,A,2870.0,1969.0,233.0,60.0,P,petrol/electric
2060.0,A,2870.0,1969.0,233.0,59.0,P,petrol/electric
2039.0,A,2870.0,1969.0,186.0,90.0,P,petrol/electric
2039.0,A,2870.0,1969.0,186.0,90.0,P,petrol/electric
2039.0,A,2870.0,1969.0,186.0,89.0,P,petrol/electric
2039.0,A,2870.0,1969.0,186.0,91.0,P,petrol/electric
2039.0,A,2870.0,1969.0,228.0,84.0,P,petrol/electric
2039.0,A,2870.0,1969.0,228.0,86.0,P,petrol/electric
2039.0,A,2870.0,1969.0,228.0,85.0,P,petrol/electric
2039.0,A,2870.0,1969.0,228.0,89.0,P,petrol/electric
2039.0,A,2870.0,1969.0,228.0,90.0,P,petrol/electric
1733.0,D,2870.0,1969.0,120.0,2.0,H,petrol
1733.0,D,2870.0,1969.0,120.0,2.0,H,petrol
1733.0,D,2870.0,1969.0,120.0,2.0,H,petrol
1733.0,D,2870.0,1969.0,120.0,2.0,H,petrol
1733.0,D,2870.0,1969.0,120.0,2.0,H,petrol
1733.0,D,2870.0,1969.0,120.0,2.0,H,petrol
1733.0,D,2870.0,1969.0,120.0,2.0,H,petrol
1715.0,D,2870.0,1969.0,120.0,2.0,H,petrol
1715.0,C,2870.0,1969.0,120.0,2.0,H,petrol
1715.0,C,2870.0,1969.0,120.0,2.0,H,petrol
1715.0,C,2870.0,1969.0,120.0,2.0,H,petrol
1715.0,C,2870.0,1969.0,120.0,2.0,H,petrol
1715.0,D,2870.0,1969.0,145.0,2.0,H,petrol
1715.0,C,2870.0,1969.0,145.0,2.0,H,petrol
1715.0,C,2870.0,1969.0,145.0,2.0,H,petrol
1715.0,D,2870.0,1969.0,145.0,2.0,H,petrol
1735.0,D,2870.0,1969.0,145.0,2.0,H,petrol
1735.0,D,2870.0,1969.0,145.0,2.0,H,petrol
1735.0,D,2870.0,1969.0,145.0,2.0,H,petrol
1735.0,D,2870.0,1969.0,145.0,2.0,H,petrol
1735.0,D,2870.0,1969.0,145.0,2.0,H,petrol
1735.0,D,2870.0,1969.0,145.0,2.0,H,petrol
1735.0,D,2870.0,1969.0,145.0,2.0,H,petrol
1752.0,D,2870.0,1969.0,184.0,2.0,H,petrol
1275.0,B,2560.0,1490.0,68.0,2.0,H,petrol
1250.0,B,2560.0,1490.0,68.0,2.0,H,petrol
1739.0,E,2745.0,2498.0,124.0,0.0,M,petrol
1756.0,E,2670.0,1995.0,110.0,2.0,H,petrol
1517.0,B,2730.0,1993.0,105.0,2.0,H,petrol
1533.0,B,2730.0,1993.0,105.0,2.0,H,petrol
1533.0,B,2730.0,1993.0,105.0,2.0,H,petrol
1300.0,B,2520.0,1498.0,72.0,2.0,H,petrol
1300.0,B,2520.0,1498.0,72.0,2.0,H,petrol
1300.0,B,2520.0,1498.0,72.0,2.0,H,petrol
1325.0,B,2520.0,1498.0,72.0,2.0,H,petrol
1685.0,D,2660.0,1993.0,107.0,2.0,H,petrol
1685.0,D,2660.0,1993.0,107.0,2.0,H,petrol
1743.0,E,2660.0,1993.0,107.0,2.0,H,petrol
1743.0,E,2660.0,1993.0,107.0,2.0,H,petrol
1743.0,E,2660.0,1993.0,107.0,2.0,H,petrol
1380.0,C,2730.0,1998.0,90.0,2.0,H,petrol
1411.0,C,2730.0,1998.0,90.0,2.0,H,petrol
1420.0,C,2730.0,1998.0,90.0,2.0,H,petrol
1395.0,C,2730.0,1998.0,90.0,2.0,H,petrol
1411.0,C,2730.0,1998.0,110.0,2.0,H,petrol
1335.0,B,2560.0,1490.0,68.0,2.0,H,petrol
930.0,B,2340.0,998.0,53.0,0.0,M,petrol
915.0,B,2340.0,998.0,53.0,0.0,M,petrol
930.0,B,2340.0,998.0,53.0,0.0,M,petrol
1420.0,C,2730.0,1998.0,110.0,2.0,H,petrol
1395.0,C,2730.0,1998.0,132.0,2.0,H,petrol
1451.0,B,2730.0,1998.0,137.0,2.0,H,petrol
1477.0,C,2730.0,1998.0,137.0,2.0,H,petrol
1438.0,B,2730.0,1998.0,137.0,2.0,H,petrol
1424.0,C,2730.0,1998.0,132.0,2.0,H,petrol
1467.0,C,2730.0,1998.0,137.0,2.0,H,petrol
1496.0,C,2730.0,1998.0,137.0,2.0,H,petrol
1350.0,C,2730.0,1998.0,90.0,2.0,H,petrol
1406.0,C,2730.0,1998.0,90.0,2.0,H,petrol
1386.0,C,2730.0,1998.0,90.0,2.0,H,petrol
1437.0,C,2730.0,1998.0,90.0,2.0,H,petrol
1406.0,C,2730.0,1998.0,110.0,2.0,H,petrol
1437.0,C,2730.0,1998.0,110.0,2.0,H,petrol
1459.0,B,2730.0,1998.0,137.0,2.0,H,petrol
1395.0,B,2730.0,1998.0,137.0,2.0,H,petrol
1482.0,C,2730.0,1998.0,137.0,2.0,H,petrol
1469.0,C,2730.0,1998.0,137.0,2.0,H,petrol
1510.0,C,2730.0,1998.0,137.0,2.0,H,petrol
1395.0,C,2725.0,1998.0,132.0,2.0,H,petrol
1424.0,D,2725.0,1998.0,132.0,2.0,H,petrol
1424.0,C,2725.0,1998.0,132.0,2.0,H,petrol
1350.0,C,2725.0,1998.0,90.0,2.0,H,petrol
1395.0,C,2725.0,1998.0,132.0,2.0,H,petrol
1426.0,D,2725.0,1998.0,132.0,2.0,H,petrol
1270.0,D,2570.0,1998.0,89.0,0.0,M,petrol
1259.0,C,2570.0,1998.0,89.0,0.0,M,petrol
1443.0,C,2655.0,1998.0,132.0,2.0,H,petrol
2215.0,F,2790.0,2755.0,150.0,0.0,M,diesel
2295.0,G,2790.0,2755.0,150.0,0.0,M,diesel
2215.0,F,2790.0,2755.0,150.0,0.0,M,diesel
1755.0,C,2870.0,2487.0,131.0,2.0,H,petrol
1755.0,C,2870.0,2487.0,131.0,2.0,H,petrol
1755.0,C,2870.0,2487.0,131.0,2.0,H,petrol
1755.0,C,2870.0,2487.0,131.0,2.0,H,petrol
2110.0,G,2870.0,4969.0,341.0,0.0,M,petrol
2055.0,E,2870.0,3456.0,220.0,2.0,H,petrol
1535.0,D,2640.0,1987.0,127.0,0.0,M,petrol
1615.0,C,2640.0,1987.0,112.0,2.0,H,petrol
1615.0,C,2640.0,1987.0,112.0,2.0,H,petrol
1615.0,C,2640.0,1987.0,112.0,2.0,H,petrol
1615.0,C,2640.0,1987.0,112.0,2.0,H,petrol
2175.0,E,2790.0,3456.0,193.0,2.0,H,petrol
2175.0,E,2790.0,3456.0,193.0,2.0,H,petrol
1860.0,E,2660.0,2494.0,114.0,2.0,H,petrol
1805.0,C,2690.0,2487.0,140.0,2.0,H,petrol
1865.0,C,2690.0,2487.0,140.0,2.0,H,petrol
2280.0,E,2790.0,3456.0,193.0,2.0,H,petrol
1680.0,C,2690.0,2487.0,131.0,2.0,H,petrol
1730.0,C,2690.0,2487.0,131.0,2.0,H,petrol
1665.0,C,2690.0,2487.0,131.0,2.0,H,petrol
1530.0,D,2690.0,1987.0,129.0,0.0,M,petrol
1530.0,E,2690.0,1987.0,129.0,0.0,M,petrol
1530.0,D,2690.0,1987.0,129.0,0.0,M,petrol
1560.0,D,2690.0,1987.0,129.0,0.0,M,petrol
1560.0,E,2690.0,1987.0,129.0,0.0,M,petrol
1665.0,C,2690.0,2487.0,131.0,2.0,H,petrol
1665.0,C,2690.0,2487.0,131.0,2.0,H,petrol
1665.0,C,2690.0,2487.0,131.0,2.0,H,petrol
1575.0,E,2690.0,1987.0,129.0,0.0,M,petrol
1685.0,C,2690.0,2487.0,131.0,2.0,H,petrol
1680.0,C,2690.0,2487.0,131.0,2.0,H,petrol
1680.0,C,2690.0,2487.0,131.0,2.0,H,petrol
1685.0,C,2690.0,2487.0,131.0,2.0,H,petrol
1520.0,B,2640.0,1987.0,112.0,2.0,H,petrol
1510.0,B,2640.0,1987.0,112.0,2.0,H,petrol
1190.0,C,2560.0,1490.0,92.0,0.0,M,petrol
1205.0,C,2560.0,1490.0,92.0,0.0,M,petrol
1235.0,C,2560.0,1490.0,92.0,0.0,M,petrol
1235.0,C,2560.0,1490.0,92.0,0.0,M,petrol
1185.0,C,2560.0,1490.0,92.0,0.0,M,petrol
1290.0,B,2560.0,1490.0,68.0,2.0,H,petrol
